id,proper,ra,dec,mag,con,dist,spect
46764,,9.557237,-22.863883,5.92,Hya,80.2568,B9.5V
46780,,9.562374,-49.005072,5.12,Vel,254.4529,B4IV
46795,,9.564857,-80.941258,5.07,Cha,175.4386,B5V
46817,,9.56911,-51.255266,5.01,Vel,277.0083,B1.5IV
46819,,9.570384,36.397558,4.54,LMi,56.7215,G8III
46841,,9.574071,-59.229753,4.08,Car,406.5041,B5II
46844,,9.574703,69.830343,4.54,UMa,31.9285,G4III-IV
46849,,9.575736,-5.914948,5.56,Hya,173.6111,K1III
46873,,9.580405,52.051477,4.47,UMa,80.3859,A2V
46880,,9.581508,72.205679,5.77,UMa,49.0918,F7V
46896,,9.584399,39.621493,4.81,Lyn,66.0502,K0III
46945,,9.594334,35.810133,5.4,LMi,11.3688,G8IV-V
47035,,9.611903,31.161734,5.57,Leo,175.4386,M2III
47042,,9.613772,-49.355026,4.34,Vel,32.3206,A5V
47054,,9.616725,-25.296759,5.68,Ant,95.511,K0III
47056,,9.617384,16.437952,5.73,Leo,355.8719,K1III
47060,,9.618151,81.326382,4.28,Dra,304.878,K3III
47066,,9.619413,-32.178646,5.62,Ant,85.7633,K1III
47071,,9.620184,-53.668508,5.44,Vel,71.5308,A2/A3V
47072,,9.620185,6.835802,5.0,Leo,75.3012,K1IIIvar
47091,,9.624557,-36.095994,5.96,Ant,110.1322,K2III
47134,,9.633736,-43.190944,5.51,Vel,145.5604,G8II
47167,,9.639383,40.239793,5.28,Lyn,37.5799,F0V
47177,,9.640913,4.649293,4.68,Hya,90.5797,K3III
47257,,9.655839,-61.32806,4.51,Car,69.2042,B9V
47267,,9.65775,67.27223,5.96,UMa,154.0832,K5
47297,Ukdah,9.664267,-1.14281,3.9,Hya,80.7103,K3IIIvar
47318,,9.671768,-14.332292,5.07,Hya,133.6898,B4IV/V
47345,,9.678494,-57.983553,5.3,Car,72.5689,A3IV
47363,,9.68393,-57.259542,5.8,Car,112.8668,K0/K1III
47373,Subra,9.685843,9.892308,3.52,Leo,39.9521,A5V+...
47387,,9.688058,-23.591514,4.76,Hya,155.2795,B5V
47409,,9.693087,31.277817,5.9,Leo,236.9668,K6III
47424,,9.696648,-55.213762,5.99,Vel,574.7126,B4V
47435,,9.700098,39.757851,5.61,Lyn,106.4963,G8III
47457,,9.704011,-23.915569,4.93,Hya,15.0128,G0V
47458,,9.704137,69.237537,5.72,UMa,151.2859,G9III:
47519,,9.715895,72.252618,5.15,UMa,146.6276,K0III
47566,,9.725906,29.974473,5.64,Leo,49.0196,A2IV
47582,,9.728406,-53.891282,5.56,Vel,105.1525,A0V
47588,,9.728862,14.021692,5.36,Leo,187.2659,M2III
47623,,9.736694,-27.769471,4.78,Ant,104.0583,A7V+...
47719,,9.754117,-62.507903,3.69,Car,478.4689,G5Iab/Ib
47772,Ras Elased Australis,9.764188,23.774255,2.97,Leo,75.643,G0II
47807,,9.769457,6.708556,5.8,Leo,602.4096,M1III
47820,,9.772352,-76.77612,5.43,Cha,56.5291,G8III
47823,,9.773147,11.810043,5.67,Leo,156.9859,K4III
47824,,9.773225,1.785586,5.65,Sex,80.5802,F4IV
47827,,9.775104,-44.75506,5.58,Vel,305.8104,B2.5IV
47829,,9.775462,57.12807,5.09,UMa,169.4915,M3III
47866,,9.785036,-65.072007,2.92,Car,440.5286,A9
47977,,9.80981,46.021008,5.08,UMa,18.3688,G2V
48055,,9.824471,-37.186765,5.95,Ant,124.0695,K2III
48088,,9.832541,-45.732736,5.09,Vel,258.3979,B7III
48151,,9.844985,-46.933923,5.72,Vel,176.9912,K0IIICN...
48173,,9.848775,-62.745116,5.56,Car,334.4482,K1IIICN...
48182,,9.849867,59.038735,3.78,UMa,35.6379,F0IV
48202,,9.853347,-59.425774,5.79,Car,236.4066,K2IIICNp...
48211,,9.855481,-46.193871,5.62,Vel,99.108,K2III
48219,Zhang,9.85797,-14.846603,4.11,Hya,80.9061,G6/G8III
48237,,9.861298,-46.54762,4.58,Vel,323.6246,G5Ib
48253,,9.864732,24.395369,5.29,Leo,41.4594,A5IV
48265,,9.868433,54.064332,4.55,UMa,156.0062,A3IV
48300,,9.875121,-8.10503,5.07,Sex,85.1064,A2V
48318,Rasalas,9.879398,26.006951,3.88,Leo,38.0518,K0III
48382,,9.895257,5.958573,5.9,Sex,284.9003,M2III
48390,,9.897251,-51.146713,5.95,Vel,704.2254,B2V
48422,,9.903425,-25.932345,4.87,Hya,104.8218,K2III
48427,,9.904905,-45.283516,5.72,Vel,305.8104,B+...
48476,,9.914234,-50.243959,5.71,Vel,92.8505,A0V
48478,Felis,9.914503,-19.00936,4.94,Hya,188.3239,K5III
48543,,9.928612,49.819843,5.27,UMa,63.7755,A3III
48595,,9.940549,8.933157,5.85,Leo,177.6199,K2III:
48609,,9.943192,-33.418496,5.83,Ant,157.4803,K1III
48635,,9.947708,-54.56779,3.52,Vel,487.8049,B5Ib
48663,,9.953776,57.418196,5.97,UMa,145.5604,G8III
48693,,9.96141,41.055633,5.11,LMi,28.1452,F6Vs
48743,,9.970382,12.4448,5.26,Leo,153.1394,B9IV
48753,,9.973019,72.879509,5.86,UMa,110.4972,K3III:
48786,,9.981191,-35.890973,5.23,Ant,33.3111,A8IV
48842,,9.993395,29.645233,5.75,Leo,105.1525,G9III:
